SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S1602	45	45	3	970	36	278,9517	7,748659	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	4	1282	16	202,4189	12,65118	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	5	1468	34	336,1849	9,887793	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	6	1662	2	35,9829	17,99145	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	7	2156	28	565,9144	20,21123	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	8	2384	12	49,4938	4,124483	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	9	2538	54	374,5222	6,935597	0						KF_046.jpg		0	fkf46	nowhere	
S1602	45	45	10	2946	2	27,41054	13,70527	0						KF_046.jpg		0	fkf46	nowhere	
S1602	45	45	11	3198	44	278,4662	6,328776	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	12	3448	22	356,8473	16,22033	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	13	3728	28	253,0912	9,038971	0						KF_046.jpg		0	nowhere	nowhere	
S1602	46	46	1	192	14	193,6612	13,83295	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	2	342	16	151,413	9,463311	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	3	526	8	67,68803	8,461003	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	4	982	12	146,0452	12,17044	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	5	1576	42	677,5405	16,13192	0						KF_047.jpg		0	nowhere	nowhere	
S1602	46	46	6	1906	66	514,3832	7,793684	0						KF_047.jpg		0	nowhere	nowhere	
S1602	46	46	7	2354	44	925,1802	21,02682	0						KF_047.jpg		0	nowhere	nowhere	
S1602	46	46	8	2704	70	947,5878	13,53697	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	9	2900	12	126,7837	10,56531	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	10	3046	2	43,06378	21,53189	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	11	3402	14	197,4043	14,1003	0						KF_047.jpg		0	fkf47	nowhere	
S1602	46	46	12	3792	2	36,10671	18,05335	0						KF_047.jpg		0	fkf47	nowhere	
S1602	47	47	1	168	34	197,7617	5,816521	0						KF_048.jpg		0	fkf48	nowhere	
S1602	47	47	2	320	10	79,34695	7,934695	0						KF_048.jpg		0	fkf48	nowhere	
