ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
100	S0302	6	6	7	1556	366	1051,71398925781	889,398193359375						KF_007.jpg		0	nowhere	nowhere	
101	S0302	6	6	8	1924	228	1033,58459472656	867,716430664063						KF_007.jpg		0	nowhere	nowhere	
102	S0302	6	6	9	2332	156	1289,20861816406	349,631683349609						KF_007.jpg		0	fkf7	nowhere	
103	S0302	6	6	10	2498	204	1341,30102539063	315,581512451172						KF_007.jpg		0	fkf7	nowhere	
104	S0302	6	6	11	2704	242	1304,36767578125	291,295959472656						KF_007.jpg		0	fkf7	nowhere	
105	S0302	6	6	12	2954	782	1310,21240234375	378,930633544922						KF_007.jpg		0	fkf7	nowhere	
106	S0302	6	6	13	3748	248	1329,27844238281	267,205627441406						KF_007.jpg		0	fkf7	nowhere	
107	S0302	7	7	1	0	152	934,649353027344	541,679138183594						KF_008.jpg		0	fkf8	nowhere	
108	S0302	7	7	2	168	244	861,418640136719	388,958557128906						KF_008.jpg		0	fkf8	nowhere	
109	S0302	7	7	3	426	514	861,977600097656	494,21630859375						KF_008.jpg		0	fkf8	nowhere	
110	S0302	7	7	4	954	214	830,061767578125	364,487945556641						KF_008.jpg		0	fkf8	nowhere	
111	S0302	7	7	5	1170	616	782,701477050781	354,744964599609						KF_008.jpg		0	fkf8	nowhere	
112	S0302	7	7	6	1800	274	956,765258789063	363,284729003906						KF_008.jpg		0	fkf8	nowhere	
113	S0302	7	7	7	2076	1298	977,76171875	357,710540771484						KF_008.jpg		0	fkf8	nowhere	
114	S0302	7	7	8	3390	618	792,928527832031	379,723297119141						KF_008.jpg		0	fkf8	nowhere	
115	S0302	8	8	1	74	142	522,887512207031	720,194274902344						KF_009.jpg		0	nowhere	nowhere	
116	S0302	8	8	2	244	162	897,275512695313	530,187744140625						KF_009.jpg		0	nowhere	nowhere	
117	S0302	8	8	3	414	226	929,280700683594	462,280639648438						KF_009.jpg		0	fkf9	nowhere	
118	S0302	8	8	4	678	164	1439,462890625	209,083160400391						KF_009.jpg		0	lkf9	nowhere	
119	S0302	8	8	5	854	204	1446,87756347656	119,959205627441						KF_009.jpg		0	lkf9	nowhere	
120	S0302	8	8	6	1068	120	1509,38684082031	158,601623535156						KF_009.jpg		0	lkf9	nowhere	
121	S0302	8	8	7	1380	146	1295,275390625	353,252685546875						KF_009.jpg		0	nowhere	nowhere	
122	S0302	8	8	8	1558	158	929,236206054688	550,513854980469						KF_009.jpg		0	fkf9	nowhere	
123	S0302	8	8	9	1724	178	955,842346191406	481,395477294922						KF_009.jpg		0	fkf9	nowhere	
124	S0302	8	8	10	1928	354	700,796081542969	754,693054199219						KF_009.jpg		0	nowhere	nowhere	
125	S0302	8	8	11	2298	290	924,538330078125	746,389953613281						KF_009.jpg		0	nowhere	nowhere	
126	S0302	8	8	12	2606	184	1147,25561523438	772,595703125						KF_009.jpg		0	nowhere	nowhere	
127	S0302	8	8	13	2792	508	1193,23400878906	759,119506835938						KF_009.jpg		0	nowhere	nowhere	
128	S0302	8	8	14	3326	212	970,051452636719	482,450378417969						KF_009.jpg		0	fkf9	nowhere	
129	S0302	8	8	15	3540	478	935,650024414063	455,301605224609						KF_009.jpg		0	fkf9	nowhere	
130	S0302	9	9	1	0	246	963,092224121094	576,215393066406						KF_010.jpg		0	nowhere	nowhere	
131	S0302	9	9	2	256	186	871,639526367188	638,154235839844						KF_010.jpg		0	nowhere	nowhere	
132	S0302	9	9	3	458	170	754,672119140625	769,990905761719						KF_010.jpg		0	nowhere	nowhere	
133	S0302	9	9	4	646	322	906,793029785156	888,929138183594						KF_010.jpg		0	nowhere	nowhere	
134	S0302	9	9	5	994	150	1250,65893554688	994,923645019531						KF_010.jpg		0	nowhere	nowhere	
135	S0302	9	9	6	1162	230	1461,69140625	1122,55603027344						KF_010.jpg		0	nowhere	nowhere	
136	S0302	9	9	7	1404	134	1562,50598144531	1153,33972167969						KF_010.jpg		0	nowhere	nowhere	
137	S0302	9	9	8	1552	132	1689,24450683594	1150,06420898438						KF_010.jpg		0	nowhere	nowhere	
138	S0302	9	9	9	1784	94	865,212585449219	271,199890136719						KF_010.jpg		0	nowhere	nowhere	
139	S0302	9	9	10	1888	300	859,189270019531	164,025833129883						KF_010.jpg		0	fkf10	nowhere	
140	S0302	9	9	11	2190	140	845,000061035156	140,839447021484						KF_010.jpg		0	fkf10	nowhere	
141	S0302	9	9	12	2366	258	829,68798828125	773,480102539063						KF_010.jpg		0	nowhere	nowhere	
142	S0302	9	9	13	2640	168	947,457458496094	900,910766601563						KF_010.jpg		0	nowhere	nowhere	
143	S0302	9	9	14	2824	200	779,2724609375	758,588256835938						KF_010.jpg		0	nowhere	nowhere	
144	S0302	9	9	15	3038	494	870,461364746094	630,803649902344						KF_010.jpg		0	nowhere	nowhere	
145	S0302	9	9	16	3562	354	601,203247070313	1089,33508300781						KF_010.jpg		0	nowhere	nowhere	
146	S0302	9	9	17	3918	102	569,842346191406	1079,09619140625						KF_010.jpg		0	nowhere	nowhere	
147	S0302	10	10	1	52	168	987,178771972656	700,386047363281						KF_011.jpg		0	nowhere	nowhere	
148	S0302	10	10	2	242	192	883,947631835938	490,467010498047						KF_011.jpg		0	fkf11	nowhere	
149	S0302	10	10	3	520	178	1172,90576171875	914,974487304688						KF_011.jpg		0	lkf11	nowhere	
150	S0302	10	10	4	708	316	1113,02233886719	941,442932128906						KF_011.jpg		0	lkf11	nowhere	
151	S0302	10	10	5	1056	400	798,313415527344	535,52294921875						KF_011.jpg		0	fkf11	nowhere	
152	S0302	10	10	6	1466	306	699,668212890625	490,887115478516						KF_011.jpg		0	fkf11	nowhere	
153	S0302	10	10	7	1774	154	701,979370117188	452,961547851563						KF_011.jpg		0	fkf11	nowhere	
154	S0302	10	10	8	1946	698	953,989562988281	395,737152099609						KF_011.jpg		0	fkf11	nowhere	
155	S0302	10	10	9	2656	248	1104,25378417969	366,085479736328						KF_011.jpg		0	fkf11	nowhere	
156	S0302	10	10	10	2920	210	992,251708984375	491,014038085938						KF_011.jpg		0	fkf11	nowhere	
157	S0302	10	10	11	3132	180	1001,42083740234	458,685577392578						KF_011.jpg		0	fkf11	nowhere	
158	S0302	10	10	12	3338	184	1122,24914550781	864,692443847656						KF_011.jpg		0	lkf11	nowhere	
159	S0302	10	10	13	3530	378	1164,20703125	941,517944335938						KF_011.jpg		0	lkf11	nowhere	
160	S0302	11	11	1	0	168	963,652954101563	574,608276367188						KF_012.jpg		0	nowhere	nowhere	
161	S0302	11	11	2	188	204	928,646606445313	329,162170410156						KF_012.jpg		0	fkf12	nowhere	
162	S0302	11	11	3	406	264	878,972290039063	268,290222167969						KF_012.jpg		0	fkf12	nowhere	
163	S0302	11	11	4	704	254	976,8173828125	702,716552734375						KF_012.jpg		0	nowhere	nowhere	
164	S0302	11	11	5	968	220	1067,52819824219	798,943115234375						KF_012.jpg		0	nowhere	nowhere	
165	S0302	11	11	6	1190	174	1062,56579589844	750,377319335938						KF_012.jpg		0	nowhere	nowhere	
166	S0302	11	11	7	1400	152	322,887084960938	983,073974609375						KF_012.jpg		0	lkf12	nowhere	
167	S0302	11	11	8	1562	174	260,596618652344	1002,3203125						KF_012.jpg		0	lkf12	nowhere	
168	S0302	11	11	9	1746	264	354,424621582031	981,287231445313						KF_012.jpg		0	lkf12	nowhere	
169	S0302	11	11	10	2052	162	828,28515625	777,4365234375						KF_012.jpg		0	nowhere	nowhere	
170	S0302	11	11	11	2234	216	1019,00091552734	743,355102539063						KF_012.jpg		0	nowhere	nowhere	
171	S0302	11	11	12	2480	224	921,020263671875	315,403594970703						KF_012.jpg		0	fkf12	nowhere	
172	S0302	11	11	13	2714	378	858,885314941406	365,814025878906						KF_012.jpg		0	fkf12	nowhere	
173	S0302	11	11	14	3132	114	901,307006835938	280,594818115234						KF_012.jpg		0	fkf12	nowhere	
174	S0302	11	11	15	3274	266	863,155212402344	763,000061035156						KF_012.jpg		0	nowhere	nowhere	
175	S0302	11	11	16	3556	248	1058,25219726563	868,494506835938						KF_012.jpg		0	nowhere	nowhere	
176	S0302	11	11	17	3806	198	1071,61889648438	819,062866210938						KF_012.jpg		0	nowhere	nowhere	
177	S0302	12	12	1	0	200	914,988037109375	556,125671386719						KF_013.jpg		0	nowhere	nowhere	
178	S0302	12	12	2	224	204	1174,76513671875	513,250549316406						KF_013.jpg		0	fkf13	nowhere	
179	S0302	12	12	3	448	180	1278,00024414063	427,573608398438						KF_013.jpg		0	fkf13	nowhere	
180	S0302	12	12	4	636	168	1375,32946777344	432,015350341797						KF_013.jpg		0	fkf13	nowhere	
181	S0302	12	12	5	832	162	967,596313476563	703,845397949219						KF_013.jpg		0	nowhere	nowhere	
182	S0302	12	12	6	1006	254	900,762451171875	679,10302734375						KF_013.jpg		0	nowhere	nowhere	
183	S0302	12	12	7	1262	272	893,413146972656	708,516784667969						KF_013.jpg		0	nowhere	nowhere	
184	S0302	12	12	8	1550	320	1095,86376953125	673,583190917969						KF_013.jpg		0	nowhere	nowhere	
185	S0302	12	12	9	1884	222	1255,71252441406	696,97216796875						KF_013.jpg		0	nowhere	nowhere	
186	S0302	12	12	10	2116	304	1284,84826660156	610,366271972656						KF_013.jpg		0	fkf13	nowhere	
187	S0302	12	12	11	2430	192	1269,04956054688	510,281341552734						KF_013.jpg		0	fkf13	nowhere	
188	S0302	12	12	12	2636	396	1178,87805175781	450,204498291016						KF_013.jpg		0	fkf13	nowhere	
189	S0302	12	12	13	3050	346	1389,73388671875	447,783355712891						KF_013.jpg		0	fkf13	nowhere	
190	S0302	12	12	14	3398	482	1424,21752929688	457,547119140625						KF_013.jpg		0	fkf13	nowhere	
191	S0302	13	13	1	0	164	881,095275878906	515,469970703125						KF_014.jpg		0	nowhere	nowhere	
192	S0302	13	13	2	182	470	864,285339355469	278,588439941406						KF_014.jpg		0	fkf14	nowhere	
193	S0302	13	13	3	678	220	877,493591308594	602,047668457031						KF_014.jpg		0	nowhere	nowhere	
194	S0302	13	13	4	920	236	885,300903320313	900,997436523438						KF_014.jpg		0	nowhere	nowhere	
195	S0302	13	13	5	1164	366	875,45654296875	827,202270507813						KF_014.jpg		0	nowhere	nowhere	
