SubjectName;TrialID;TrialSequence;CountInTrial;StartTime;Duration;Distance;Velocity;Validity;SubjectCategory;Age;Sex;Handedness;Trial Name;Saccade Target AOI;AOI group
S0302;110;110;3;608;8;80,64365;10,08046;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;4;918;30;370,4161;12,3472;0;;;;;KL_011.png;nowhere;nowhere
S0302;110;110;5;1282;34;603,3466;17,74549;0;;;;;KL_011.png;nowhere;nowhere
S0302;110;110;6;1502;22;303,9996;13,81816;0;;;;;KL_011.png;nowhere;nowhere
S0302;110;110;7;1730;18;209,3588;11,63105;0;;;;;KL_011.png;nowhere;nowhere
S0302;110;110;8;1900;38;608,418;16,011;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;9;2170;16;119,6426;7,477662;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;10;2468;2;26,61915;13,30958;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;11;2664;18;190,0379;10,55766;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;12;2884;2;28,1212;14,0606;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;13;3376;16;156,4436;9,777723;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;14;3606;2;50,36456;25,18228;0;;;;;KL_011.png;lkl11;logo
S0302;110;110;15;3780;28;409,3718;14,62042;0;;;;;KL_011.png;nowhere;nowhere
S0302;111;111;1;214;36;596,7172;16,57548;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;2;408;12;77,5589;6,463242;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;3;668;10;68,36401;6,836401;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;4;962;14;109,087;7,791931;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;5;1164;240;20,21452;0,08422717;-1;;;;;KL_012.png;lkl12;logo
S0302;111;111;6;1508;40;666,0825;16,65206;0;;;;;KL_012.png;nowhere;nowhere
S0302;111;111;7;1866;32;347,0033;10,84385;0;;;;;KL_012.png;nowhere;nowhere
S0302;111;111;8;2058;72;1013,152;14,07156;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;9;2330;8;85,3904;10,6738;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;10;2506;10;47,9578;4,79578;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;11;2868;10;133,5672;13,35672;0;;;;;KL_012.png;lkl12;logo
S0302;111;111;12;3058;48;843,9142;17,58154;0;;;;;KL_012.png;nowhere;nowhere
S0302;111;111;13;3434;18;125,3014;6,96119;0;;;;;KL_012.png;nowhere;nowhere
S0302;111;111;14;3702;44;559,0043;12,70464;0;;;;;KL_012.png;nowhere;nowhere
S0302;112;112;1;292;36;420,2009;11,67225;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;2;562;10;144,1155;14,41155;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;3;762;14;103,5336;7,395256;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;4;1026;16;129,1268;8,070424;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;5;1286;26;162,8385;6,263021;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;6;1470;22;279,8646;12,72112;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;7;1794;14;166,2172;11,87266;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;8;2132;22;230,9759;10,4989;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;9;2380;40;599,1048;14,97762;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;10;2748;8;89,18554;11,14819;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;11;2940;12;161,524;13,46033;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;12;3228;2;69,31255;34,65627;0;;;;;KL_013.png;nowhere;nowhere
S0302;112;112;13;3536;32;511,0974;15,97179;0;;;;;KL_013.png;lkl13;logo
S0302;112;112;14;3732;12;82,77135;6,897613;0;;;;;KL_013.png;lkl13;logo
S0302;113;113;1;202;14;144,1585;10,29703;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;2;380;2;41,46314;20,73157;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;3;656;24;233,9064;9,746102;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;4;890;14;164,0619;11,71871;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;5;1160;18;187,5703;10,42057;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;6;1388;32;478,0717;14,93974;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;7;1592;22;218,1703;9,916831;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;8;1942;40;742,0959;18,5524;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;9;2128;8;79,7691;9,971138;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;10;2374;32;236,7363;7,398011;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;11;2578;38;734,6196;19,3321;0;;;;;KL_014.png;lkl14;logo
S0302;113;113;12;2840;2;48,38007;24,19004;0;;;;;KL_014.png;lkl14;logo
S0302;113;113;13;2968;224;347,0989;1,549549;-1;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;14;3450;24;325,581;13,56588;0;;;;;KL_014.png;nowhere;nowhere
S0302;113;113;15;3818;32;479,9575;14,99867;0;;;;;KL_014.png;nowhere;nowhere
S0302;114;114;1;298;8;88,17712;11,02214;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;2;582;30;278,4973;9,283242;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;3;826;14;118,2329;8,445209;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;4;1122;16;138,3733;8,648329;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;5;1464;26;189,9453;7,305587;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;6;1736;36;517,1861;14,36628;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;7;2044;8;76,78954;9,598693;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;8;2382;12;72,85696;6,071413;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;9;2688;36;706,7676;19,63243;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;10;2996;2;43,21613;21,60806;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;11;3142;20;205,6525;10,28262;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;12;3428;12;61,67563;5,139636;0;;;;;KL_015.png;nowhere;nowhere
S0302;114;114;13;3762;20;222,2871;11,11436;0;;;;;KL_015.png;nowhere;nowhere
S0302;115;115;1;188;24;379,6781;15,81992;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;2;346;72;91,95761;1,277189;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;3;794;2;34,55441;17,2772;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;4;940;2;57,92376;28,96188;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;5;1288;2;25,72471;12,86236;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;6;1460;26;282,3713;10,86044;0;;;;;KL_016.png;nowhere;nowhere
S0302;115;115;7;1762;16;163,3638;10,21023;0;;;;;KL_016.png;nowhere;nowhere
S0302;115;115;8;1986;32;558,7366;17,46052;0;;;;;KL_016.png;nowhere;nowhere
S0302;115;115;9;2234;70;353,1556;5,04508;0;;;;;KL_016.png;nowhere;nowhere
S0302;115;115;10;2436;210;170,6472;0,8126057;-1;;;;;KL_016.png;lkl16;logo
S0302;115;115;11;2812;2;44,47488;22,23744;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;12;3266;10;69,87489;6,987489;0;;;;;KL_016.png;lkl16;logo
S0302;115;115;13;3636;8;79,69268;9,961585;0;;;;;KL_016.png;lkl16;logo
S0302;116;116;1;248;22;260,3002;11,83183;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;2;460;2;34,10165;17,05082;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;3;542;28;275,4737;9,838346;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;4;882;10;66,12563;6,612563;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;5;1046;28;399,8621;14,28079;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;6;1332;12;163,6127;13,63439;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;7;1588;2;40,64154;20,32077;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;8;1852;8;76,6136;9,5767;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;9;2032;18;240,908;13,38378;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;10;2400;20;259,6898;12,98449;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;11;2626;20;322,5267;16,12634;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;12;2800;30;318,4396;10,61465;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;13;3110;32;281,827;8,807093;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;14;3400;20;289,6318;14,48159;0;;;;;KL_017.png;nowhere;nowhere
S0302;116;116;15;3838;34;622,804;18,31776;0;;;;;KL_017.png;nowhere;nowhere
S0302;117;117;1;194;24;398,5471;16,60613;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;2;354;20;259,5432;12,97716;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;3;648;8;75,75477;9,469346;0;;;;;KL_018.png;lkl18;logo
S0302;117;117;4;836;18;202,5905;11,25503;0;;;;;KL_018.png;lkl18;logo
S0302;117;117;5;1030;72;650,5265;9,03509;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;6;1332;76;384,8809;5,064222;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;7;1656;22;294,3553;13,37979;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;8;1906;22;251,9743;11,45338;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;9;2154;30;395,236;13,17453;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;10;2480;20;162,9813;8,149063;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;11;2686;50;1163,562;23,27125;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;12;2988;30;325,5041;10,85014;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;13;3236;28;138,328;4,940288;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;14;3424;30;638,1249;21,27083;0;;;;;KL_018.png;nowhere;nowhere
S0302;117;117;15;3680;20;389,5229;19,47614;0;;;;;KL_018.png;nowhere;nowhere
S0302;118;118;1;232;14;176,5934;12,61382;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;2;580;10;68,72774;6,872774;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;3;778;50;475,3135;9,50627;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;4;1134;24;330,2607;13,76086;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;5;1422;12;84,80933;7,067444;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;6;1580;16;228,1714;14,26071;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;7;1776;2;59,66694;29,83347;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;8;2114;10;73,07212;7,307212;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;9;2904;12;95,79504;7,98292;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;10;3528;26;376,2392;14,47074;0;;;;;KL_019.png;nowhere;nowhere
S0302;118;118;11;3700;10;106,6741;10,66741;0;;;;;KL_019.png;nowhere;nowhere
S0302;119;119;1;238;36;667,8539;18,5515;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;2;454;16;91,26498;5,704061;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;3;644;8;85,6151;10,70189;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;4;774;30;486,3605;16,21202;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;5;998;32;143,5874;4,487108;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;6;1228;36;622,5278;17,29244;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;7;1496;20;280,586;14,0293;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;8;1674;40;722,183;18,05457;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;9;1906;14;155,1716;11,08369;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;10;2146;26;346,1773;13,31451;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;11;2388;18;213,6111;11,86728;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;12;2620;2;36,30807;18,15404;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;13;2836;20;159,0776;7,953879;0;;;;;KL_020.png;lkl20;logo
S0302;119;119;14;3008;222;365,5209;1,646491;-1;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;15;3420;26;157,0456;6,040215;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;16;3678;8;66,67218;8,334023;0;;;;;KL_020.png;nowhere;nowhere
S0302;119;119;17;3930;20;252,8087;12,64044;0;;;;;KL_020.png;nowhere;nowhere
S0302;120;120;1;198;20;235,2199;11,76099;0;;;;;KL_021.png;lkl21;logo
S0302;120;120;2;388;8;61,75694;7,719617;0;;;;;KL_021.png;lkl21;logo
S0302;120;120;3;532;28;527,9401;18,85501;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;4;942;28;241,7166;8,632736;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;5;1112;20;307,4014;15,37007;0;;;;;KL_021.png;lkl21;logo
S0302;120;120;6;1414;8;85,93833;10,74229;0;;;;;KL_021.png;lkl21;logo
S0302;120;120;7;1642;26;193,7256;7,450986;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;8;1860;26;329,7698;12,68345;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;9;2112;34;633,5394;18,63351;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;10;2436;278;389,0964;1,399627;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;11;2916;52;764,9805;14,71116;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;12;3172;2;32,02389;16,01194;0;;;;;KL_021.png;lkl21;logo
S0302;120;120;13;3296;30;449,0544;14,96848;0;;;;;KL_021.png;nowhere;nowhere
S0302;120;120;14;3608;16;180,437;11,27731;0;;;;;KL_021.png;nowhere;nowhere
S0302;121;121;1;406;40;464,4827;11,61207;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;2;640;10;59,183;5,9183;0;;;;;KL_022.png;lkl22;logo
S0302;121;121;3;796;34;451,8667;13,2902;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;4;1124;28;198,5779;7,092067;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;5;1346;42;720,3907;17,15216;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;6;1576;10;104,4501;10,44501;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;7;1940;42;786,9968;18,73802;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;8;2164;274;112,6339;0,4110728;-1;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;9;2620;10;92,33687;9,233686;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;10;3024;2;35,19823;17,59912;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;11;3186;34;566,0911;16,64974;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;12;3456;14;140,0007;10,00005;0;;;;;KL_022.png;nowhere;nowhere
S0302;121;121;13;3710;34;455,2543;13,38983;0;;;;;KL_022.png;nowhere;nowhere
S0302;122;122;1;216;32;518,5537;16,2048;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;2;414;2;34,60663;17,30331;0;;;;;KL_023.png;lkl23;logo
S0302;122;122;3;652;2;60,98945;30,49473;0;;;;;KL_023.png;lkl23;logo
S0302;122;122;4;950;16;129,5255;8,095342;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;5;1296;22;134,3668;6,107582;0;;;;;KL_023.png;lkl23;logo
S0302;122;122;6;1672;2;45,9533;22,97665;0;;;;;KL_023.png;lkl23;logo
S0302;122;122;7;2032;50;626,9128;12,53826;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;8;2408;22;151,2796;6,876346;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;9;2678;32;514,5399;16,07937;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;10;2990;12;137,0168;11,41807;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;11;3230;24;371,9085;15,49619;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;12;3464;16;166,6761;10,41725;0;;;;;KL_023.png;nowhere;nowhere
S0302;122;122;13;3812;40;172,1512;4,303779;0;;;;;KL_023.png;nowhere;nowhere
S0302;123;123;1;344;8;77,54019;9,692524;0;;;;;KL_024.png;lkl24;logo
S0302;123;123;2;646;42;696,218;16,57662;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;3;898;18;186,4172;10,35651;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;4;1102;268;354,5835;1,323073;-1;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;5;1496;12;133,223;11,10191;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;6;1786;20;262,5321;13,1266;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;7;2024;54;1062,706;19,67974;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;8;2206;18;163,11;9,061667;0;;;;;KL_024.png;lkl24;logo
S0302;123;123;9;2432;16;211,8114;13,23821;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;10;2702;44;668,8666;15,20151;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;11;3038;18;189,1783;10,50991;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;12;3232;38;500,3302;13,16658;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;13;3508;20;266,0003;13,30002;0;;;;;KL_024.png;nowhere;nowhere
S0302;123;123;14;3792;44;840,3683;19,09928;0;;;;;KL_024.png;nowhere;nowhere
S0302;124;124;1;182;34;507,1671;14,91668;0;;;;;KL_025.png;lkl25;logo
S0302;124;124;2;372;8;73,07088;9,13386;0;;;;;KL_025.png;lkl25;logo
S0302;124;124;3;526;2;48,57568;24,28784;0;;;;;KL_025.png;lkl25;logo
S0302;124;124;4;918;12;115,3557;9,612977;0;;;;;KL_025.png;lkl25;logo
S0302;124;124;5;1188;36;524,499;14,56942;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;6;1550;32;437,8817;13,6838;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;7;1806;2;41,0676;20,5338;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;8;2060;18;254,9608;14,16449;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;9;2268;2;25,73346;12,86673;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;10;2534;32;320,4078;10,01274;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;11;3008;14;128,3201;9,165724;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;12;3352;42;708,2526;16,86316;0;;;;;KL_025.png;nowhere;nowhere
S0302;124;124;13;3774;2;50,85434;25,42717;0;;;;;KL_025.png;nowhere;nowhere
S0302;125;125;1;178;32;408,3835;12,76198;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;2;334;38;125,1852;3,294348;0;;;;;KL_026.png;lkl26;logo
S0302;125;125;3;548;2;30,72756;15,36378;0;;;;;KL_026.png;lkl26;logo
S0302;125;125;4;742;28;350,2147;12,50767;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;5;1096;32;610,3045;19,07202;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;6;1382;40;782,7579;19,56895;0;;;;;KL_026.png;lkl26;logo
S0302;125;125;7;2124;200;822,5068;4,112534;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;8;2552;26;334,1956;12,85368;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;9;2792;30;494,4599;16,482;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;10;3170;44;451,1177;10,25268;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;11;3526;20;234,8423;11,74212;0;;;;;KL_026.png;nowhere;nowhere
S0302;125;125;12;3754;34;455,3856;13,39369;0;;;;;KL_026.png;nowhere;nowhere
S0302;126;126;1;172;34;603,2328;17,74214;0;;;;;KL_027.png;lkl27;logo
S0302;126;126;2;336;82;88,87327;1,08382;0;;;;;KL_027.png;lkl27;logo
S0302;126;126;3;602;8;79,04444;9,880555;0;;;;;KL_027.png;lkl27;logo
S0302;126;126;4;812;34;539,058;15,85465;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;5;1104;36;497,1734;13,81037;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;6;1464;22;294,3407;13,37912;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;7;1824;14;141,9415;10,13868;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;8;2174;64;1418,909;22,17046;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;9;2404;8;77,27834;9,659792;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;10;2672;12;81,21309;6,767757;0;;;;;KL_027.png;lkl27;logo
S0302;126;126;11;2864;44;889,6204;20,21865;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;12;3134;20;247,9902;12,39951;0;;;;;KL_027.png;nowhere;nowhere
S0302;126;126;13;3434;58;1249,66;21,54587;0;;;;;KL_027.png;lkl27;logo
S0302;126;126;14;3754;2;43,93559;21,9678;0;;;;;KL_027.png;lkl27;logo
S0302;127;127;1;222;28;348,9809;12,4636;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;2;514;16;152,5204;9,532522;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;3;678;38;843,6068;22,20018;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;4;856;14;129,8242;9,273157;0;;;;;KL_028.png;lkl28;logo
S0302;127;127;5;1092;10;114,1878;11,41878;0;;;;;KL_028.png;lkl28;logo
S0302;127;127;6;1292;2;38,53144;19,26572;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;7;1420;42;799,6293;19,03879;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;8;1714;14;211,5358;15,1097;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;9;1922;24;299,9858;12,49941;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;10;2250;40;760,1248;19,00312;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;11;2554;20;291,6922;14,58461;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;12;2846;32;424,7081;13,27213;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;13;3070;216;372,8412;1,726117;-1;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;14;3462;34;740,8582;21,78995;0;;;;;KL_028.png;nowhere;nowhere
S0302;127;127;15;3926;2;48,27286;24,13643;0;;;;;KL_028.png;nowhere;nowhere
S0302;128;128;1;126;94;247,3342;2,631215;0;;;;;KL_029.png;lkl29;logo
S0302;128;128;2;396;2;29,2866;14,6433;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;3;646;28;536,7147;19,16838;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;4;914;24;335,9961;13,99984;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;5;1122;32;448,6418;14,02006;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;6;1448;34;408,7467;12,02196;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;7;1740;22;104,6341;4,756095;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;8;1960;6;78,35388;13,05898;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;9;2342;16;158,7827;9,923917;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;10;2560;16;206,4545;12,90341;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;11;2784;32;307,3825;9,605703;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;12;3380;60;306,5033;5,108388;0;;;;;KL_029.png;nowhere;nowhere
S0302;128;128;13;3794;2;36,00393;18,00196;0;;;;;KL_029.png;nowhere;nowhere
S0302;129;129;1;214;36;733,0861;20,3635;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;2;430;16;259,8687;16,24179;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;3;666;10;78,83017;7,883017;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;4;956;42;527,0056;12,54775;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;5;1178;14;137,0786;9,791326;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;6;1658;20;244,0013;12,20006;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;7;1882;30;529,0078;17,63359;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;8;2158;26;429,907;16,53489;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;9;2462;8;73,44281;9,180351;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;10;2656;20;252,5618;12,62809;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;11;2860;28;423,7467;15,13381;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;12;3290;58;214,7592;3,702744;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;13;3556;14;127,0216;9,072968;0;;;;;KL_030.png;nowhere;nowhere
S0302;129;129;14;3808;34;162,2684;4,7726;0;;;;;KL_030.png;nowhere;nowhere
S0302;130;130;1;262;44;600,5766;13,64947;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;2;426;14;142,1364;10,1526;0;;;;;KL_031.png;lkl31;logo
S0302;130;130;3;606;18;111,587;6,199279;0;;;;;KL_031.png;lkl31;logo
S0302;130;130;4;860;2;43,03414;21,51707;0;;;;;KL_031.png;lkl31;logo
S0302;130;130;5;1112;50;822,9792;16,45959;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;6;1378;24;222,0365;9,251519;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;7;1622;10;68,30298;6,830298;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;8;1812;38;625,1619;16,45163;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;9;2058;276;705,7703;2,557139;-1;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;10;2530;28;325,58;11,62786;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;11;2812;12;66,78577;5,565481;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;12;3016;36;606,4213;16,84504;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;13;3520;16;135,1918;8,449491;0;;;;;KL_031.png;nowhere;nowhere
S0302;130;130;14;3842;30;173,2361;5,774535;0;;;;;KL_031.png;nowhere;nowhere
S0302;131;131;1;434;2;27,26295;13,63148;0;;;;;KL_032.png;nowhere;nowhere
S0302;131;131;2;650;34;250,2238;7,359525;0;;;;;KL_032.png;nowhere;nowhere
S0302;131;131;3;848;20;184,7793;9,238963;0;;;;;KL_032.png;nowhere;nowhere
S0302;131;131;4;1604;2;25,49488;12,74744;0;;;;;KL_032.png;nowhere;nowhere
S0302;131;131;5;1742;20;143,9977;7,199883;0;;;;;KL_032.png;nowhere;nowhere
