# File: saccades0102.txt
# Created: 23. maaliskuuta 2017,8:34:52
# with: OGAMA Version: 5.0.5614
# Contents: GazeFixations table.
# Applies to Projekt:shiiiboi
#
SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S0102	34	34	10	2564	66	1211,759	18,35998	0						KF_035.jpg		0	nowhere	nowhere	
S0102	34	34	11	2826	18	233,1817	12,95454	0						KF_035.jpg		0	fkf35	nowhere	
S0102	34	34	12	3234	10	68,91451	6,89145	0						KF_035.jpg		0	fkf35	nowhere	
S0102	34	34	13	3428	2	32,37368	16,18684	0						KF_035.jpg		0	fkf35	nowhere	
S0102	34	34	14	3736	14	74,05797	5,289855	0						KF_035.jpg		0	fkf35	nowhere	
S0102	35	35	1	210	28	348,2944	12,43909	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	2	414	38	685,7344	18,04564	0						KF_036.jpg		0	lkf36	nowhere	
S0102	35	35	3	608	14	133,1979	9,514137	0						KF_036.jpg		0	lkf36	nowhere	
S0102	35	35	4	940	12	92,8144	7,734533	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	5	1344	8	88,17699	11,02212	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	6	1502	14	112,2328	8,016631	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	7	1814	2	70,25329	35,12664	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	8	1962	48	540,1628	11,25339	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	9	2168	2	44,43028	22,21514	0						KF_036.jpg		0	fkf36	nowhere	
S0102	35	35	10	2520	60	724,9839	12,08307	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	11	2736	10	138,6283	13,86283	0						KF_036.jpg		0	nowhere	nowhere	
S0102	35	35	12	3036	40	612,7175	15,31794	0						KF_036.jpg		0	fkf36	nowhere	
S0102	35	35	13	3348	2	27,49498	13,74749	0						KF_036.jpg		0	fkf36	nowhere	
S0102	35	35	14	3516	38	657,1296	17,29288	0						KF_036.jpg		0	nowhere	nowhere	
S0102	36	36	1	236	2	56,24141	28,12071	0						KF_037.jpg		0	fkf37	nowhere	
S0102	36	36	2	382	28	457,5472	16,34097	0						KF_037.jpg		0	lkf37	nowhere	
S0102	36	36	3	628	34	385,3494	11,33381	0						KF_037.jpg		0	fkf37	nowhere	
S0102	36	36	4	804	10	104,1	10,41	0						KF_037.jpg		0	fkf37	nowhere	
