4192666	  868.3	  575.8	  282.0	    0.0	...
4192668	  868.7	  575.8	  282.0	    0.0	...
4192670	  869.0	  575.9	  282.0	    0.0	...
4192672	  869.3	  576.1	  283.0	    0.0	...
4192674	  869.6	  576.3	  283.0	    0.0	...
4192676	  869.4	  576.5	  283.0	    0.0	...
4192678	  869.6	  576.6	  283.0	    0.0	...
4192680	  869.8	  576.6	  283.0	    0.0	...
4192682	  870.3	  576.8	  283.0	    0.0	...
4192684	  870.8	  576.9	  284.0	    0.0	...
4192686	  871.3	  577.0	  284.0	    0.0	...
4192688	  871.9	  577.0	  284.0	    0.0	...
4192690	  872.4	  577.0	  284.0	    0.0	...
4192692	  872.6	  577.1	  284.0	    0.0	...
4192694	  872.9	  577.2	  284.0	    0.0	...
4192696	  872.9	  577.3	  284.0	    0.0	...
4192698	  872.7	  577.5	  284.0	    0.0	...
4192700	  872.5	  577.7	  284.0	    0.0	...
4192702	  872.2	  577.9	  284.0	    0.0	...
4192704	  871.9	  578.0	  284.0	    0.0	...
4192706	  871.7	  578.0	  284.0	    0.0	...
4192708	  871.6	  578.1	  284.0	    0.0	...
4192710	  871.5	  578.0	  284.0	    0.0	...
4192712	  871.5	  578.0	  284.0	    0.0	...
4192714	  871.6	  577.9	  284.0	    0.0	...
4192716	  871.8	  577.8	  284.0	    0.0	...
4192718	  872.1	  577.4	  284.0	    0.0	...
4192720	  872.3	  576.9	  284.0	    0.0	...
4192722	  872.4	  576.6	  284.0	    0.0	...
4192724	  872.6	  576.4	  284.0	    0.0	...
4192726	  872.8	  576.1	  284.0	    0.0	...
4192728	  873.0	  576.0	  284.0	    0.0	...
4192730	  873.2	  575.9	  284.0	    0.0	...
4192732	  873.0	  576.3	  283.0	    0.0	...
4192734	  872.7	  576.7	  283.0	    0.0	...
4192736	  872.4	  577.5	  283.0	    0.0	...
4192738	  871.9	  578.1	  283.0	    0.0	...
4192740	  871.4	  578.9	  282.0	    0.0	...
4192742	  870.9	  579.6	  282.0	    0.0	...
4192744	  870.1	  580.3	  282.0	    0.0	...
4192746	  869.7	  581.0	  282.0	    0.0	...
4192748	  869.3	  581.2	  282.0	    0.0	...
4192750	  868.9	  581.2	  283.0	    0.0	...
4192752	  868.6	  580.7	  283.0	    0.0	...
4192754	  868.3	  580.2	  282.0	    0.0	...
4192756	  867.7	  579.6	  282.0	    0.0	...
4192758	  867.4	  579.0	  282.0	    0.0	...
4192760	  867.2	  578.5	  282.0	    0.0	...
4192762	  867.1	  578.3	  282.0	    0.0	...
4192764	  867.0	  578.2	  282.0	    0.0	...
4192766	  866.9	  578.4	  283.0	    0.0	...
4192768	  866.9	  578.7	  283.0	    0.0	...
4192770	  867.3	  579.2	  283.0	    0.0	...
4192772	  867.6	  579.6	  284.0	    0.0	...
4192774	  867.8	  580.0	  284.0	    0.0	...
4192776	  867.9	  580.3	  284.0	    0.0	...
4192778	  867.9	  580.7	  285.0	    0.0	...
4192780	  868.0	  581.2	  285.0	    0.0	...
4192782	  867.9	  581.5	  285.0	    0.0	...
4192784	  867.8	  581.6	  285.0	    0.0	...
4192786	  867.7	  581.8	  285.0	    0.0	...
4192788	  867.8	  582.2	  285.0	    0.0	...
4192790	  868.2	  582.8	  285.0	    0.0	...
4192792	  868.7	  583.3	  285.0	    0.0	...
4192794	  869.2	  583.7	  285.0	    0.0	...
4192796	  869.6	  584.2	  286.0	    0.0	...
4192798	  870.1	  584.5	  286.0	    0.0	...
4192800	  870.5	  584.7	  286.0	    0.0	...
4192802	  870.6	  584.7	  287.0	    0.0	...
4192804	  870.3	  584.5	  287.0	    0.0	...
4192806	  869.5	  584.1	  287.0	    0.0	...
4192808	  868.7	  583.5	  287.0	    0.0	...
4192810	  868.2	  583.0	  287.0	    0.0	...
4192812	  867.8	  582.7	  287.0	    0.0	...
4192814	  867.8	  583.6	  287.0	    0.0	...
4192816	  868.3	  584.7	  287.0	    0.0	...
4192818	  868.7	  585.8	  288.0	    0.0	...
4192820	  869.6	  586.9	  288.0	    0.0	...
4192822	  870.4	  588.1	  288.0	    0.0	...
4192824	  871.0	  589.1	  289.0	    0.0	...
